Comprimento	Intensity
796.89	1546.22
797.07	1562.60
797.24	1525.74
797.42	1595.37
797.60	1546.22
797.77	1570.79
797.95	1531.88
798.13	1456.11
798.30	1531.88
798.48	1456.11
798.66	1574.89
798.83	1542.12
799.01	1456.11
799.19	1509.35
799.36	1548.26
799.54	1529.83
799.72	1482.73
799.89	1480.68
800.07	1544.17
800.25	1443.82
800.42	1540.07
800.60	1562.60
800.78	1529.83
800.95	1546.22
801.13	1585.13
801.30	1499.11
801.48	1411.05
801.66	1564.65
801.83	1497.07
802.01	1542.12
802.19	1468.39
802.36	1499.11
802.54	1548.26
802.72	1517.54
802.89	1644.52
803.07	1409.00
803.24	1529.83
803.42	1488.87
803.60	1474.54
803.77	1439.72
803.95	1513.45
804.12	1480.68
804.30	1488.87
804.48	1427.43
804.65	1497.07
804.83	1492.97
805.01	1540.07
805.18	1497.07
805.36	1456.11
805.53	1370.09
805.71	1562.60
805.88	1415.15
806.06	1535.98
806.24	1419.24
806.41	1505.26
806.59	1423.34
806.76	1456.11
806.94	1529.83
807.12	1447.91
807.29	1435.63
807.47	1423.34
807.64	1611.75
807.82	1515.50
807.99	1435.63
808.17	1497.07
808.35	1464.30
808.52	1519.59
808.70	1556.46
808.87	1327.08
809.05	1501.16
809.22	1472.49
809.40	1480.68
809.58	1474.54
809.75	1400.81
809.93	1468.39
810.10	1464.30
810.28	1431.53
810.45	1546.22
810.63	1435.63
810.80	1515.50
810.98	1630.18
811.15	1398.76
811.33	1523.69
811.51	1468.39
811.68	1392.62
811.86	1435.63
812.03	1415.15
812.21	1415.15
812.38	1458.15
812.56	1533.93
812.73	1521.64
812.91	1599.46
813.08	1464.30
813.26	1464.30
813.43	1505.26
813.61	1548.26
813.78	1611.75
813.96	1546.22
814.13	1464.30
814.31	1507.30
814.48	1472.49
814.66	1452.01
814.83	1472.49
815.01	1570.79
815.18	1589.22
815.36	1542.12
815.53	1521.64
815.71	1546.22
815.88	1578.98
816.06	1439.72
816.23	1456.11
816.41	1427.43
816.58	1482.73
816.76	1802.21
816.93	1480.68
817.11	1499.11
817.28	1478.63
817.46	1546.22
817.63	1550.31
817.81	1542.12
817.98	1439.72
818.16	1431.53
818.33	1542.12
818.51	1605.61
818.68	1427.43
818.86	1540.07
819.03	1452.01
819.21	1480.68
819.38	1466.35
819.55	1509.35
819.73	1546.22
819.90	1447.91
820.08	1558.50
820.25	1525.74
820.43	1538.02
820.60	1488.87
820.78	1499.11
820.95	1447.91
821.12	1439.72
821.30	1386.47
821.47	1521.64
821.65	1521.64
821.82	1515.50
822.00	1464.30
822.17	1476.59
822.35	1513.45
822.52	1511.40
822.69	1482.73
822.87	1513.45
823.04	1525.74
823.22	1382.38
823.39	1521.64
823.56	1540.07
823.74	1499.11
823.91	1419.24
824.09	1513.45
824.26	1398.76
824.44	1423.34
824.61	1613.80
824.78	1583.08
824.96	1505.26
825.13	1546.22
825.31	1449.96
825.48	1587.18
825.65	1578.98
825.83	1517.54
826.00	1456.11
826.18	1488.87
826.35	1538.02
826.52	1505.26
826.70	1406.95
826.87	1499.11
827.04	1423.34
827.22	1357.80
827.39	1531.88
827.57	1523.69
827.74	1466.35
827.91	1316.84
828.09	1497.07
828.26	1423.34
828.43	1488.87
828.61	1581.03
828.78	1554.41
828.96	1572.84
829.13	1449.96
829.30	1480.68
829.48	1497.07
829.65	1435.63
829.82	1447.91
830.00	1472.49
830.17	1406.95
830.34	1513.45
830.52	1472.49
830.69	1505.26
830.86	1554.41
831.04	1505.26
831.21	1542.12
831.38	1441.77
831.56	1480.68
831.73	1423.34
831.90	1458.15
832.08	1556.46
832.25	1519.59
832.42	1548.26
832.60	1497.07
832.77	1490.92
832.94	1472.49
833.12	1488.87
833.29	1386.47
833.46	1521.64
833.64	1488.87
833.81	1441.77
833.98	1505.26
834.16	1476.59
834.33	1546.22
834.50	1538.02
834.67	1507.30
834.85	1417.19
835.02	1443.82
835.19	1540.07
835.37	1505.26
835.54	1431.53
835.71	1449.96
835.89	1390.57
836.06	1564.65
836.23	1505.26
836.40	1480.68
836.58	1587.18
836.75	1564.65
836.92	1359.85
837.10	1431.53
837.27	1456.11
837.44	1509.35
837.61	1527.78
837.79	1415.15
837.96	1456.11
838.13	1542.12
838.30	1460.20
838.48	1431.53
838.65	1492.97
838.82	1488.87
838.99	1490.92
839.17	1488.87
839.34	1513.45
839.51	1499.11
839.69	1400.81
839.86	1544.17
840.03	1574.89
840.20	1488.87
840.37	1554.41
840.55	1470.44
840.72	1488.87
840.89	1554.41
841.06	1538.02
841.24	1464.30
841.41	1595.37
841.58	1513.45
841.75	1517.54
841.93	1513.45
842.10	1456.11
842.27	1497.07
842.44	1464.30
842.62	1480.68
842.79	1603.56
842.96	1433.58
843.13	1488.87
843.30	1578.98
843.48	1478.63
843.65	1529.83
843.82	1513.45
843.99	1505.26
844.16	1517.54
844.34	1497.07
844.51	1583.08
844.68	1542.12
844.85	1562.60
845.02	1505.26
845.20	1478.63
845.37	1509.35
845.54	1513.45
845.71	1400.81
845.88	1517.54
846.06	1505.26
846.23	1476.59
846.40	1521.64
846.57	1488.87
846.74	1490.92
846.91	1572.84
847.09	1466.35
847.26	1517.54
847.43	1574.89
847.60	1529.83
847.77	1556.46
847.94	1480.68
848.12	1490.92
848.29	1517.54
848.46	1427.43
848.63	1480.68
848.80	1447.91
848.97	1456.11
849.15	1538.02
849.32	1406.95
849.49	1423.34
849.66	1488.87
849.83	1464.30
850.00	1480.68
850.17	1497.07
850.35	1492.97
850.52	1492.97
850.69	1402.86
850.86	1472.49
851.03	1382.38
851.20	1441.77
851.37	1554.41
851.55	1476.59
851.72	1447.91
851.89	1611.75
852.06	1476.59
852.23	1556.46
852.40	1564.65
852.57	1449.96
852.74	1497.07
852.92	1490.92
853.09	1452.01
853.26	1466.35
853.43	1452.01
853.60	1538.02
853.77	1466.35
853.94	1472.49
854.11	1497.07
854.28	1783.78
854.45	1624.04
854.63	1476.59
854.80	1472.49
854.97	1572.84
855.14	1556.46
855.31	1509.35
855.48	1480.68
855.65	1447.91
855.82	1546.22
855.99	1439.72
856.16	1492.97
856.33	1497.07
856.50	1409.00
856.68	1542.12
856.85	1523.69
857.02	1441.77
857.19	1417.19
857.36	1548.26
857.53	1490.92
857.70	1476.59
857.87	1470.44
858.04	1382.38
858.21	1499.11
858.38	1480.68
858.55	1550.31
858.72	1525.74
858.89	1578.98
859.06	1570.79
859.23	1488.87
859.40	1619.94
859.58	1447.91
859.75	1439.72
859.92	1550.31
860.09	1554.41
860.26	1460.20
860.43	1452.01
860.60	1495.02
860.77	1513.45
860.94	1433.58
861.11	1548.26
861.28	1538.02
861.45	1521.64
861.62	1441.77
861.79	1439.72
861.96	1433.58
862.13	1484.78
862.30	1427.43
862.47	1390.57
862.64	1730.53
862.81	1480.68
862.98	1488.87
863.15	1456.11
863.32	1628.14
863.49	1480.68
863.66	1484.78
863.83	1538.02
864.00	1456.11
864.17	1490.92
864.34	1488.87
864.51	1435.63
864.68	1447.91
864.85	1466.35
865.02	1499.11
865.19	1546.22
865.36	1548.26
865.53	1417.19
865.70	1497.07
865.87	1513.45
866.04	1554.41
866.21	1415.15
866.38	1554.41
866.55	1515.50
866.72	1447.91
866.89	1558.50
867.06	1527.78
867.23	1505.26
867.40	1447.91
867.57	1529.83
867.73	1492.97
867.90	1595.37
868.07	1538.02
868.24	1531.88
868.41	1556.46
868.58	1554.41
868.75	1507.30
868.92	1513.45
869.09	1509.35
869.26	1433.58
869.43	1611.75
869.60	1460.20
869.77	1472.49
869.94	1531.88
870.11	1578.98
870.28	1499.11
870.45	1449.96
870.61	1484.78
870.78	1443.82
870.95	1431.53
871.12	1533.93
871.29	1574.89
871.46	1572.84
871.63	1484.78
871.80	1513.45
871.97	1449.96
872.14	1628.14
872.31	1484.78
872.47	1382.38
872.64	1554.41
872.81	1466.35
872.98	1527.78
873.15	1458.15
873.32	1607.66
873.49	1529.83
873.66	1558.50
873.83	1513.45
874.00	1562.60
874.16	1525.74
874.33	1546.22
874.50	1417.19
874.67	1513.45
874.84	1501.16
875.01	1523.69
875.18	1495.02
875.35	1431.53
875.51	1562.60
875.68	1505.26
875.85	1583.08
876.02	1497.07
876.19	1599.46
876.36	1587.18
876.53	1382.38
876.69	1507.30
876.86	1515.50
877.03	1499.11
877.20	1531.88
877.37	1521.64
877.54	1478.63
877.71	1515.50
877.87	1431.53
878.04	1505.26
878.21	1433.58
878.38	1564.65
878.55	1521.64
878.72	1431.53
878.88	1488.87
879.05	1597.42
879.22	1531.88
879.39	1503.21
879.56	1431.53
879.73	1636.33
879.89	1507.30
880.06	1638.38
880.23	1456.11
880.40	1488.87
880.57	1507.30
880.74	1497.07
880.90	1499.11
881.07	1546.22
881.24	1554.41
881.41	1492.97
881.58	1513.45
881.74	1562.60
881.91	1472.49
882.08	1538.02
882.25	1603.56
882.42	1447.91
882.58	1742.82
882.75	1531.88
882.92	1574.89
883.09	1488.87
883.26	1570.79
883.42	1531.88
883.59	1513.45
883.76	1431.53
883.93	1523.69
884.09	1523.69
884.26	1570.79
884.43	1628.14
884.60	1538.02
884.77	1611.75
884.93	1511.40
885.10	1474.54
885.27	1591.27
885.44	1611.75
885.60	1568.74
885.77	1562.60
885.94	1611.75
886.11	1554.41
886.27	1583.08
886.44	1630.18
886.61	1564.65
886.78	1546.22
886.94	1554.41
887.11	1529.83
887.28	1574.89
887.45	1488.87
887.61	1497.07
887.78	1499.11
887.95	1525.74
888.12	1595.37
888.28	1464.30
888.45	1576.94
888.62	1533.93
888.78	1505.26
888.95	1533.93
889.12	1488.87
889.29	1490.92
889.45	1480.68
889.62	1570.79
889.79	1562.60
889.95	1480.68
890.12	1447.91
890.29	1533.93
890.46	1464.30
890.62	1644.52
